LINE_ID,ID,DIST,DIST_SURF,X,Y,Z,layer,path
"410","261",0.0035413969,49.92778247,-149.29506297,-17.710237963,-15.420000076,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","262",0.0037627342,56.616949496,-149.29496816,-17.710437963,-22.109167099,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","263",0.0039840716,57.31306121,-149.29487334,-17.710637963,-22.805278778,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","264",0.0042054089,60.221394043,-149.29477852,-17.710837963,-25.713611603,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","265",0.0044267462,61.91917276,-149.29468371,-17.711037963,-24.015832901,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","266",0.0046480835,64.766394143,-149.29458889,-17.711237963,-21.168611526,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","267",0.0048694208,76.7980609,-149.29449407,-17.711437963,-9.1369447708,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","268",0.0050907581,77.973894623,-149.29439926,-17.711637963,-7.9611110687,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","269",0.0053120954,78.442783435,-149.29430444,-17.711837963,-7.4922223091,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","270",0.0055334327,79.553617102,-149.29420962,-17.712037963,-6.3813886642,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"410","271",0.00575477,79.758617145,-149.29411481,-17.712237963,-6.586388588,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"409","272",0,0,-149.25520108,-17.723625594,-8.3724994659,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"409","273",0.0002066314,1.1447229572,-149.25500108,-17.723677522,-9.5172224045,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"409","274",0.0004132627,4.8341675049,-149.25480108,-17.72372945,-13.206666946,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"409","275",0.0006198941,9.6480560591,-149.25460108,-17.723781378,-18.020555496,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"409","276",0.0008265254,15.35694507,-149.25440108,-17.723833306,-23.729444504,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"409","277",0.0010331568,21.035835302,-149.25420108,-17.723885234,-29.408334732,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"409","278",0.0012397882,29.588056603,-149.25400108,-17.723937162,-37.96055603,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"409","279",0.0014464195,31.434999516,-149.25380108,-17.72398909,-39.807498932,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"409","280",0.0016530509,34.874166545,-149.25360108,-17.724041018,-36.368331909,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"409","281",0.0018596822,45.566944181,-149.25340108,-17.724092946,-25.675554276,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"409","282",0.0020663136,48.889997547,-149.25320108,-17.724144874,-22.352500916,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"409","283",0.002272945,54.265831063,-149.25300108,-17.724196802,-16.976667404,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"409","284",0.0024795763,55.255276771,-149.25280108,-17.72424873,-15.987221718,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"407","285",0,0,-149.2471776,-17.727063272,-9.1758337021,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"407","286",0.0002196096,0.4061117766,-149.2469776,-17.727153982,-8.7697219849,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"407","287",0.0004392192,1.6722231695,-149.2467776,-17.727244693,-10.035833359,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"407","288",0.0006588288,27.523333629,-149.2465776,-17.727335403,-35.886943817,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"407","289",0.0008784384,38.993887983,-149.2463776,-17.727426113,-47.357498169,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"407","290",0.001098048,51.800002181,-149.2461776,-17.727516824,-60.163612366,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"407","291",0.0013176576,52.954447851,-149.2459776,-17.727607534,-59.009166718,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"407","292",0.0015372672,58.408614267,-149.2457776,-17.727698244,-53.555000305,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"407","293",0.0017568767,70.114447704,-149.2455776,-17.727788955,-41.84916687,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"407","294",0.0019764863,77.133338089,-149.2453776,-17.727879665,-34.830276489,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"407","295",0.0021960959,92.485837098,-149.2451776,-17.727970376,-19.477777481,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"407","296",0.0024157055,102.05000317,-149.2449776,-17.728061086,-9.913611412,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"407","297",0.0026353151,105.5808369,-149.2447776,-17.728151796,-6.3827776909,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","298",0,0,-149.24238488,-17.728198039,-8.30027771,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","299",0.0002000074,1.3552780299,-149.24218488,-17.72819976,-9.6555557251,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","300",0.0004000148,5.1069450579,-149.24198488,-17.728201482,-13.407222748,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","301",0.0006000222,13.428333305,-149.24178488,-17.728203203,-21.728610992,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","302",0.0008000296,22.55500033,-149.24158488,-17.728204924,-30.855278015,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","303",0.001000037,28.066112547,-149.24138488,-17.728206645,-36.366390228,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","304",0.0012000444,31.070278203,-149.24118488,-17.728208366,-39.370555878,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","305",0.0014000518,33.034168289,-149.24098488,-17.728210087,-41.334445953,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","306",0.0016000592,35.84000402,-149.24078488,-17.728211809,-38.528610229,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","307",0.0018000667,43.421669061,-149.24058488,-17.72821353,-30.94694519,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","308",0.0020000741,44.998891898,-149.24038488,-17.728215251,-29.369722366,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","309",0.0022000815,47.062225419,-149.24018488,-17.728216972,-31.433055878,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","310",0.0024000889,48.747779935,-149.23998488,-17.728218693,-33.118610382,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","311",0.0026000963,49.153614183,-149.23978488,-17.728220414,-33.52444458,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","312",0.0028001037,54.55694785,-149.23958488,-17.728222136,-28.121110916,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","313",0.0030001111,64.965004111,-149.23938488,-17.728223857,-17.713054657,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","314",0.0032001185,72.083892015,-149.23918488,-17.728225578,-10.594166756,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","315",0.0034001259,75.276947651,-149.23898488,-17.728227299,-7.4011111259,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","316",0.0036001333,79.399447599,-149.23878488,-17.72822902,-3.2786111832,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"408","317",0.0038001407,82.290836529,-149.23858488,-17.728230741,-0.3872222602,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"406","318",0,0,-149.23135761,-17.730027017,-0.1183333248,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"406","319",0.0002319509,4.2033333991,-149.23115761,-17.730144496,-4.3216667175,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"406","320",0.0004639017,5.5349998889,-149.23095761,-17.730261974,-5.6533331871,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"406","321",0.0006958526,9.8680558682,-149.23075761,-17.730379453,-9.9863891602,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"406","322",0.0009278034,12.431944905,-149.23055761,-17.730496931,-7.4225001335,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"406","323",0.0011597543,13.073333364,-149.23035761,-17.73061441,-8.0638885498,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"406","324",0.0013917051,15.151667231,-149.23015761,-17.730731889,-10.142222404,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"406","325",0.001623656,17.947222832,-149.22995761,-17.730849367,-7.3466668129,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"406","326",0.0018556069,18.063612338,-149.22975761,-17.730966846,-7.2302775383,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"406","327",0.0020875577,20.045278917,-149.22955761,-17.731084324,-5.2486109734,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"406","328",0.0023195086,22.180556677,-149.22935761,-17.731201803,-3.1133332253,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"406","329",0.0025514594,22.704445793,-149.22915761,-17.731319281,-3.63722229,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","330",0,0,-149.21336821,-17.736448466,0.3725000024,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","331",0.0002038368,0.0477782068,-149.21316821,-17.736487829,0.3247222304,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","332",0.0004076735,1.2880559907,-149.21296821,-17.736527192,-0.9155555368,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","333",0.0006115103,4.1369448124,-149.21276821,-17.736566555,-3.7644443512,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","334",0.000815347,9.8852777933,-149.21256821,-17.736605917,-9.5127773285,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","335",0.0010191838,18.56027894,-149.21236821,-17.73664528,-18.187778473,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","336",0.0012230205,28.961112072,-149.21216821,-17.736684643,-28.588611603,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","337",0.0014268573,37.993613295,-149.21196821,-17.736724005,-37.621112823,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","338",0.001630694,44.590834673,-149.21176821,-17.736763368,-44.218334198,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","339",0.0018345308,53.958888111,-149.21156821,-17.736802731,-53.586387634,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","340",0.0020383675,66.743334829,-149.21136821,-17.736842093,-66.370834351,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","341",0.0022422043,77.82499987,-149.21116821,-17.736881456,-77.45249939,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","342",0.002446041,84.31583697,-149.21096821,-17.736920819,-83.943336487,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","343",0.0026498778,87.382502627,-149.21076821,-17.736960182,-87.010002136,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","344",0.0028537145,88.021945103,-149.21056821,-17.736999544,-87.64944458,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","345",0.0030575513,88.492777972,-149.21036821,-17.737038907,-88.120277405,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","346",0.0032613881,88.850001541,-149.21016821,-17.73707827,-87.763053894,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","347",0.0034652248,93.078334065,-149.20996821,-17.737117632,-83.534721375,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","348",0.0036690616,96.479724147,-149.20976821,-17.737156995,-80.133331299,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","349",0.0038728983,100.64472507,-149.20956821,-17.737196358,-75.968330383,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","350",0.0040767351,105.55888675,-149.20936821,-17.73723572,-71.054168701,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","351",0.0042805718,110.85555576,-149.20916821,-17.737275083,-65.757499695,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","352",0.0044844086,118.88944554,-149.20896821,-17.737314446,-57.723609924,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","353",0.0046882453,126.43055653,-149.20876821,-17.737353809,-50.182498932,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","354",0.0048920821,131.68194509,-149.20856821,-17.737393171,-44.931110382,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","355",0.0050959188,136.61110998,-149.20836821,-17.737432534,-40.001945496,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","356",0.0052997556,138.73861243,-149.20816821,-17.737471897,-37.874443054,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","357",0.0055035923,140.79778221,-149.20796821,-17.737511259,-39.933612823,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","358",0.0057074291,141.43472987,-149.20776821,-17.737550622,-39.296665192,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","359",0.0059112659,145.79972774,-149.20756821,-17.737589985,-34.931667328,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","360",0.0061151026,152.71111805,-149.20736821,-17.737629347,-28.020277023,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","361",0.0063189394,160.36945088,-149.20716821,-17.73766871,-20.361944199,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","362",0.0065227761,162.89611752,-149.20696821,-17.737708073,-17.835277557,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","363",0.0067266129,172.93528398,-149.20676821,-17.737747436,-7.7961111069,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","364",0.0069304496,180.09917291,-149.20656821,-17.737786798,-0.6322221756,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"405","365",0.0071342864,181.25583957,-149.20636821,-17.737826161,0.5244444609,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","366",0,0,-149.17520664,-17.747649289,0.2661111057,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","367",0.0002038704,1.7361111463,-149.17500664,-17.747609753,-1.4700000286,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","368",0.0004077408,5.4722220775,-149.17480664,-17.747570216,-5.2061109543,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","369",0.0006116113,9.7738883421,-149.17460664,-17.747530679,-9.5077772141,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","370",0.0008154817,13.192777394,-149.17440664,-17.747491142,-12.92666626,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","371",0.0010193521,23.83388877,-149.17420664,-17.747451606,-23.567777634,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","372",0.0012232225,35.362222435,-149.17400664,-17.747412069,-35.096111298,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","373",0.001427093,43.8830545,-149.17380664,-17.747372532,-43.616943359,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","374",0.0016309634,48.725553283,-149.17360664,-17.747332996,-48.459442139,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","375",0.0018348338,53.251390232,-149.17340664,-17.747293459,-52.985279083,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","376",0.0020387042,56.767221232,-149.17320664,-17.747253922,-56.501110077,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","377",0.0022425746,59.461667803,-149.17300664,-17.747214386,-59.195556641,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","378",0.0024464451,61.888055599,-149.17280664,-17.747174849,-61.621944427,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","379",0.0026503155,64.232499883,-149.17260664,-17.747135312,-63.966388702,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","380",0.0028541859,67.935560038,-149.17240664,-17.747095776,-67.669448853,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","381",0.0030580563,69.84444219,-149.17220664,-17.747056239,-69.578330994,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","382",0.0032619268,72.415281127,-149.17200664,-17.747016702,-72.149169922,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","383",0.0034657972,75.448613958,-149.17180664,-17.746977166,-75.182502747,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","384",0.0036696676,78.402219617,-149.17160664,-17.746937629,-78.136108398,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","385",0.003873538,81.943059772,-149.17140664,-17.746898092,-81.676948547,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","386",0.0040774084,85.868886804,-149.17120664,-17.746858556,-85.602775574,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","387",0.0042812789,91.053052762,-149.17100664,-17.746819019,-90.786941528,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","388",0.0044851493,95.86588846,-149.17080664,-17.746779482,-95.599777222,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","389",0.0046890197,98.085859172,-149.17060664,-17.746739946,-97.819747925,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","390",0.0048928901,99.706807977,-149.17040664,-17.746700409,-99.440696716,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","391",0.0050967606,100.00977893,-149.17020664,-17.746660872,-99.13772583,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","392",0.005300631,101.68790242,-149.17000664,-17.746621336,-97.459602356,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
"404","393",0.0055045014,104.11722372,-149.16980664,-17.746581799,-95.030281067,profile_from_transects_tahiti,C:\Users\nlafn\Documents\GitHub\ReefPassages\data\data_for_transects\profile_from_transects_tahiti.geojson
